,Customer ID,Gender,Age,Married,Dependents,Senior Citizen,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Avg Monthly GB Download,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Churn
3088,7479-NITWS,1,35,0,0,0,7,1,1,1,17,1,0,0,0,1,89.35,631.85,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3089,2959-MJHIC,1,60,1,0,0,4,1,0,1,13,1,0,0,1,1,80.35,307.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3090,5960-WPXQM,1,24,0,0,0,1,1,0,1,52,1,0,1,1,1,79.05,79.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3091,0684-AOSIH,1,42,1,0,0,1,1,0,1,5,1,1,1,1,1,95.0,95.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3092,8260-NGFNY,0,29,0,0,0,1,0,0,1,73,0,0,1,1,0,25.2,25.2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
3093,1725-IQNIY,1,34,1,0,0,54,1,0,1,9,1,1,1,1,0,109.75,6110.2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3094,6598-RFFVI,1,56,0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,28.3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3095,8614-VGMMV,0,33,0,0,0,15,1,1,1,26,0,0,0,1,1,49.1,679.55,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3096,2930-UOTMB,0,29,0,0,0,31,1,1,1,52,0,0,0,0,0,65.25,1994.3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
3097,2533-QVMSK,1,46,1,0,0,61,1,1,1,11,1,0,0,1,1,94.1,5638.3,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3098,8625-AZYZY,1,51,1,0,0,24,1,1,1,15,1,1,1,1,1,104.65,2542.45,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3099,9306-CPCBC,0,44,0,0,0,3,1,1,1,27,0,0,0,1,1,74.25,210.3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3100,2656-TABEH,1,57,1,0,0,4,1,1,1,10,1,1,1,1,1,100.2,420.2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3101,2325-ZUSFD,0,46,1,0,0,57,1,0,1,7,1,1,1,1,1,70.1,3913.3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3102,3932-CMDTD,0,29,0,0,0,4,1,0,1,52,1,1,1,1,1,105.65,443.9,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3103,3594-UVONA,0,27,0,0,0,35,1,1,1,46,1,1,1,0,1,85.95,3110.1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
3104,0004-TLHLJ,1,50,0,0,0,4,1,0,1,30,0,0,0,1,1,73.9,280.85,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3105,5089-IFSDP,0,39,1,0,0,58,1,1,1,24,1,1,1,1,1,109.45,6144.55,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3106,4817-VYYWS,0,21,0,0,0,30,1,1,1,82,1,1,1,1,1,100.2,2983.8,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3107,1396-QWFBJ,0,32,1,0,0,21,1,0,1,26,0,0,0,1,1,74.05,1565.7,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3108,5299-SJCZT,1,57,0,0,0,3,1,1,1,6,1,1,1,1,1,101.55,298.35,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3109,2898-LSJGD,0,30,1,0,0,21,0,0,1,69,1,1,1,0,1,55.95,1157.05,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3110,7359-PTSXY,1,36,0,0,0,1,1,0,1,28,0,0,0,1,0,45.75,45.75,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3111,4503-BDXBD,1,41,0,0,0,11,1,0,1,29,0,0,0,1,0,74.95,815.5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3112,6086-ESGRL,0,53,0,0,0,1,1,0,1,11,0,1,1,1,0,80.15,80.15,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
3113,3886-CERTZ,0,57,1,0,0,72,1,1,1,11,1,1,1,1,1,109.25,8109.8,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3114,5759-RCVCB,0,20,0,0,0,3,0,0,1,30,1,0,0,1,0,35.2,108.95,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
3115,6372-RFVNS,0,55,1,0,0,1,1,0,1,30,1,0,0,1,0,78.8,78.8,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3116,8938-UMKPI,0,42,0,0,0,47,1,1,1,25,1,1,1,0,1,106.4,5127.95,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3117,0991-BRRFB,1,31,0,0,0,18,1,0,1,3,0,0,0,1,0,49.4,874.8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3118,6319-IEJWJ,1,63,1,0,0,20,1,0,1,10,1,1,1,1,1,90.2,1776.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3119,9025-AOMKI,0,42,0,0,0,6,1,1,1,5,1,1,1,1,1,93.55,536.4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3120,5275-SQEIZ,1,64,0,0,0,1,1,0,1,21,0,1,1,1,1,80.85,80.85,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3121,7716-YTYHG,0,41,1,0,0,48,1,1,1,30,0,1,1,1,1,82.05,4029.95,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3122,4390-KYULV,1,41,1,0,0,3,1,0,0,0,0,0,0,0,1,20.55,51.15,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
3123,8945-GRKHX,0,41,0,0,0,1,1,0,1,10,0,1,1,1,0,78.65,78.65,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3124,6959-UWKHF,1,47,0,0,0,1,1,0,1,11,0,0,0,1,1,42.9,42.9,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
3125,3815-SLMEF,0,26,0,0,0,3,0,0,1,52,0,0,0,1,0,34.25,139.35,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
3126,5154-VEKBL,0,30,0,0,0,9,0,0,1,48,1,1,1,1,0,58.5,539.85,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
3127,4587-VVTOX,0,23,1,0,0,6,1,1,1,58,1,1,1,1,1,105.3,545.2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3128,4652-NNHNY,1,32,1,0,0,16,1,1,1,30,0,0,0,1,1,73.85,1284.2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3129,8515-OCTJS,0,61,0,0,0,25,1,1,0,0,0,0,0,0,0,24.75,692.1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
3130,5261-QSHQM,0,31,0,0,0,4,0,0,1,9,0,0,0,1,1,24.45,86.6,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
3131,8868-WOZGU,1,33,0,0,0,28,1,1,1,13,1,1,1,0,1,105.7,2979.5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3132,1334-FJSVR,1,64,0,0,0,1,0,0,1,7,0,0,0,1,1,24.25,24.25,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
3133,7625-XCQRH,0,48,0,0,0,11,1,1,1,4,0,0,0,1,1,76.5,837.95,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3134,1731-TVIUK,0,47,0,0,0,4,1,1,1,4,0,1,1,1,1,93.5,362.2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3135,0618-XWMSS,1,60,0,0,0,28,1,0,1,5,0,0,0,1,1,74.9,2068.55,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3136,2565-JSLRY,1,21,0,0,0,1,1,1,0,0,0,0,0,0,1,24.05,24.05,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3137,6689-KXGBO,0,36,0,0,0,1,1,0,1,5,0,0,0,1,0,50.55,50.55,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3138,6615-NGGZJ,1,56,0,0,0,14,1,1,1,27,1,1,1,1,1,100.55,1415.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3139,4255-DDUOU,0,47,1,1,0,1,1,0,0,0,0,0,0,0,1,20.5,20.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3140,2984-MIIZL,1,51,0,0,0,4,1,0,1,29,0,0,0,1,1,74.8,321.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3141,5590-YRFJT,0,44,1,0,0,20,0,0,1,10,0,0,0,1,1,24.45,482.8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3142,3677-TNKIO,0,27,0,0,0,14,1,0,1,52,0,0,0,1,1,71.0,914.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3143,3329-WDIOK,0,56,0,0,0,3,0,0,1,25,1,1,1,1,1,50.6,155.35,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3144,2873-ZLIWT,0,64,1,0,0,40,1,1,1,19,0,0,0,1,1,84.85,3303.05,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3145,3415-TAILE,0,21,1,1,0,2,1,0,1,51,1,1,1,1,0,65.7,134.35,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3146,1915-IOFGU,0,53,0,0,0,1,1,0,1,3,0,0,0,1,0,70.5,70.5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3147,3045-XETSH,0,34,0,0,0,10,1,1,1,21,0,1,1,1,1,94.85,953.45,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3148,7239-HZZCX,1,21,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
3149,7683-CBDKJ,1,42,1,1,0,14,1,0,1,19,1,0,0,1,1,65.45,937.6,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3150,0628-CNQRM,1,49,1,0,0,22,1,0,1,17,1,0,0,1,1,67.5,1544.05,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3151,7665-TOALD,0,25,0,0,0,1,1,0,1,59,0,0,1,1,1,69.6,69.6,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3152,0112-QWPNC,1,61,1,0,0,49,1,1,1,10,1,1,1,1,0,84.35,4059.35,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3153,2777-PHDEI,0,20,0,0,0,1,1,0,1,59,1,0,1,0,0,78.05,78.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3154,1196-AMORA,1,63,0,0,0,7,1,1,1,28,0,0,0,1,0,73.6,520.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3155,4282-YMKNA,0,55,0,0,0,9,1,1,1,12,0,0,0,1,1,74.75,706.6,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3156,5356-RHIPP,1,38,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
3157,0746-JTRFU,1,22,0,0,0,2,0,0,1,73,0,0,1,1,1,25.05,56.35,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
3158,4628-CTTLA,1,23,0,0,0,57,0,0,1,59,1,0,1,0,1,39.3,2111.45,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3159,2876-VBBBL,0,64,0,0,0,1,1,0,0,0,0,0,0,0,1,20.25,20.25,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
3160,6834-NXDCA,0,30,0,0,0,13,0,0,1,53,0,0,0,1,1,23.9,300.8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3161,5597-GLBUC,0,48,0,0,0,1,1,0,1,23,1,0,0,1,1,85.45,85.45,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3162,2748-MYRVK,0,22,0,0,0,63,1,1,1,59,1,1,1,1,0,99.9,6137.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3163,4822-YCXMX,1,64,0,0,0,25,1,1,1,22,0,1,1,1,1,84.8,2043.45,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3164,9821-POOTN,1,48,1,0,0,35,1,1,1,12,0,0,0,1,1,75.2,2576.2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3165,6559-ILWKJ,1,44,1,0,0,71,0,0,1,25,1,1,1,0,0,49.35,3515.25,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
3166,4229-CZMLL,1,49,0,0,0,6,1,1,1,11,0,0,0,1,1,74.9,469.8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3167,3663-MITLP,0,43,0,0,0,15,1,0,1,26,1,1,1,1,1,101.25,1457.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3168,9025-ZRPVR,1,59,0,0,0,9,1,0,0,0,0,0,0,0,1,18.95,185.6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
3169,3285-UCQVC,0,31,0,0,0,37,0,0,1,10,0,0,0,1,0,28.6,973.55,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3170,3737-GCSPV,0,60,1,0,0,11,1,1,1,19,1,0,0,1,1,96.2,1222.05,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3171,4088-YLDSU,1,21,1,0,0,55,1,1,1,76,1,1,1,1,1,104.15,5743.05,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3172,5797-APWZC,0,41,0,0,0,1,1,0,1,22,1,1,1,1,0,90.6,90.6,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3173,3683-QKIUE,0,51,0,0,0,6,1,0,1,12,0,0,0,1,1,50.8,288.05,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
3174,4228-ZGYUW,1,42,0,0,0,4,1,1,1,11,0,1,1,0,1,90.05,368.1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3175,3519-ZKXGG,0,61,1,0,0,3,1,1,1,29,0,0,0,1,1,75.85,256.6,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3176,6416-TVAIH,1,39,1,0,0,1,1,0,1,11,0,0,0,1,1,68.5,68.5,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3177,5108-ADXWO,1,30,0,0,0,11,1,0,1,30,0,0,0,1,1,73.5,791.75,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3178,3066-RRJIO,0,29,0,0,0,1,1,0,1,46,0,0,0,1,1,69.95,69.95,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
3179,6715-OFDBP,1,52,0,0,0,5,1,0,1,26,1,1,1,1,1,70.05,346.4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3180,1567-DSCIC,1,59,0,0,0,8,1,1,1,14,1,0,0,1,1,94.0,773.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3181,2150-UWTFY,0,21,1,1,0,22,1,0,1,30,0,0,0,0,0,61.15,1422.05,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
3182,2683-BPJSO,1,37,1,0,0,29,1,1,1,12,0,0,0,1,1,84.45,2467.1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3183,2157-MXBJS,1,20,1,0,0,13,1,1,1,82,1,1,1,1,1,75.3,989.45,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
3184,1087-UDSIH,0,38,0,0,0,3,1,0,0,0,0,0,0,0,1,19.6,59.75,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
3185,5445-PZWGX,1,63,0,0,0,62,1,1,1,21,0,1,1,0,0,102.0,6529.25,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3186,9170-CCKOU,1,62,1,0,0,17,1,1,1,9,0,0,0,1,0,90.2,1454.15,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
3187,1043-YCUTE,1,19,1,0,0,56,1,1,0,0,0,0,0,0,1,25.15,1327.15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
3188,3814-MLAXC,0,58,0,0,0,31,1,1,1,12,0,0,0,1,1,79.85,2404.15,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3189,1226-UDFZR,0,26,0,0,0,2,1,0,1,26,0,0,0,1,1,49.6,114.7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
3190,5442-UTCVD,1,53,0,0,0,3,1,1,1,21,0,1,1,1,0,91.85,257.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3191,7734-DBOAI,0,42,1,1,0,1,0,0,1,12,1,0,0,0,0,40.1,40.1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3192,2114-MGINA,0,57,0,0,0,14,1,0,1,29,1,1,1,1,1,89.8,1129.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
3193,4489-SNOJF,0,28,1,1,0,35,1,1,1,82,1,0,0,1,0,72.25,2568.55,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3194,2187-LZGPL,0,36,0,0,0,7,0,0,1,19,0,1,1,1,1,40.1,293.3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3195,9019-QVLZD,0,58,0,0,0,1,1,0,1,15,1,0,0,0,0,79.55,79.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3196,3707-LRWZD,0,44,0,0,0,32,1,1,1,14,1,0,0,1,0,84.05,2781.85,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3197,1455-ESIQH,1,44,0,0,0,1,1,0,1,3,1,1,1,1,1,89.1,89.1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3198,2979-SXESE,0,57,1,0,0,17,1,1,1,12,1,0,0,1,0,94.4,1607.2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3199,4013-TLDHQ,1,59,0,0,0,19,1,0,1,25,0,0,0,1,1,78.25,1490.95,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3200,6121-VZNQB,0,35,0,0,0,1,1,0,0,0,0,0,0,0,1,19.1,19.1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
3201,6996-KNSML,0,26,0,0,0,1,1,0,1,30,0,0,0,1,1,74.9,74.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3202,2592-SEIFQ,1,36,0,0,0,3,0,0,1,18,0,0,0,1,0,24.75,66.95,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3203,8642-GVWRF,0,25,1,0,0,2,1,0,1,26,0,0,0,1,0,79.7,165.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3204,3400-ESFUW,1,28,1,0,0,55,1,0,1,48,0,0,0,0,0,57.55,3046.4,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
3205,2057-ZBLPD,0,50,1,0,0,21,1,1,1,29,0,1,1,1,1,86.5,1808.7,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3206,5502-RLUYV,0,42,1,0,0,69,1,1,1,27,1,1,1,1,1,103.95,7446.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3207,9039-RBEEE,1,27,0,0,0,39,0,0,1,48,1,0,0,1,1,48.95,1880.85,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
3208,8417-FMLZI,1,47,1,0,0,6,1,0,1,6,0,1,1,1,1,83.55,477.55,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3209,0515-YPMCW,1,42,0,0,0,1,1,0,1,8,0,0,0,0,1,70.45,70.45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3210,0378-XSZPU,1,31,1,0,0,58,1,0,1,21,0,0,0,1,0,60.3,3563.8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3211,4729-XKASR,1,56,0,1,0,1,0,0,1,57,0,0,0,1,0,24.75,24.75,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3212,5449-FIBXJ,1,34,1,0,0,19,1,1,1,22,1,1,1,1,0,103.3,2012.7,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3213,9837-BMCLM,1,39,0,0,0,3,1,0,1,7,1,0,0,1,1,78.5,242.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3214,0137-UDEUO,0,24,0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,63.75,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
3215,4925-LMHOK,1,29,0,0,0,15,1,1,1,59,0,0,0,1,1,58.6,939.7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
3216,1455-UGQVH,1,35,1,0,0,10,1,1,1,18,1,1,1,1,1,98.5,1037.75,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3217,8280-MQRQN,0,39,0,0,0,1,1,0,1,17,0,0,0,1,1,50.45,50.45,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
3218,2037-SGXHH,1,25,1,0,0,38,1,1,1,30,1,0,0,1,1,94.65,3624.3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3219,3178-FESZO,0,45,0,0,0,1,1,1,1,17,1,1,1,1,1,100.25,100.25,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
3220,6087-MVHJH,0,44,0,0,0,16,1,1,1,5,0,1,1,0,1,88.45,1422.1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3221,4603-JANFB,1,51,0,0,0,1,1,0,1,19,0,0,0,1,1,69.85,69.85,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3222,3018-TFTSU,1,44,0,0,0,12,1,0,1,3,0,0,0,1,0,81.7,858.6,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3223,4806-KEXQR,1,27,0,0,0,4,1,0,1,46,0,1,1,1,1,79.9,324.3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3224,7083-YNSKY,0,22,0,0,0,15,1,1,0,0,0,0,0,0,1,25.4,399.6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
3225,7434-SHXLS,0,21,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
3226,7908-QCBCA,0,47,1,0,0,1,1,0,1,12,0,0,0,0,1,69.4,69.4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
3227,6711-FLDFB,0,62,0,0,0,7,1,1,1,25,0,0,0,1,1,74.9,541.15,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3228,4702-IOQDC,0,58,0,0,0,1,1,0,1,30,0,0,0,1,1,70.1,70.1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3229,6178-KFNHS,0,34,0,0,0,12,1,1,1,25,0,0,0,1,1,78.3,909.25,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3230,1264-BYWMS,1,40,0,0,0,55,1,1,1,29,1,1,1,1,1,96.8,5283.95,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3231,9658-WYUFB,0,57,0,0,0,17,1,1,1,23,1,0,0,1,1,94.4,1617.5,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3232,2013-SGDXK,0,27,0,0,0,1,1,0,1,59,1,0,0,0,0,84.3,84.3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3233,3506-LCJDC,1,52,1,1,0,1,1,0,0,0,0,0,0,0,0,19.95,19.95,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
3234,3934-HXCFZ,1,33,1,0,0,23,1,1,1,7,1,0,0,1,1,99.25,2186.4,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3235,7666-WKRON,0,39,0,0,0,39,1,0,1,27,0,0,0,1,1,80.45,3201.55,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3236,4910-AQFFX,1,30,1,0,0,9,1,1,1,59,0,0,0,0,1,79.35,661.25,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3237,2154-KVJFF,0,42,0,0,0,15,1,1,1,21,0,0,0,1,1,79.75,1111.85,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
3238,9647-ERGBE,0,64,1,0,0,30,1,1,1,22,1,1,1,1,1,100.05,3046.15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3239,3428-XZMAZ,1,64,0,0,0,1,1,0,1,27,0,0,0,1,1,69.35,69.35,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3240,0378-TOVMS,0,20,0,0,0,3,1,0,1,73,0,1,1,1,0,85.8,272.2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3241,4355-HBJHH,1,49,1,0,0,67,1,1,1,3,1,1,1,1,1,79.7,5293.4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
3242,0318-QUUOB,1,25,1,0,0,1,1,0,1,73,1,0,1,0,1,80.55,80.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3243,5520-FVEWJ,0,28,1,0,0,12,1,1,1,59,0,0,1,1,1,84.5,916.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3244,5572-ZDXHY,0,25,0,0,0,22,1,0,1,52,0,1,1,1,1,84.3,1855.65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3245,3750-CKVKH,1,58,0,0,0,2,1,0,1,4,0,0,0,1,1,67.75,116.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3246,4547-KQRTM,0,60,0,0,0,10,1,1,1,10,0,0,0,1,1,80.05,830.7,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3247,4877-EVATK,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3248,7639-SUPCW,0,32,0,0,0,22,1,0,1,30,0,0,0,0,1,48.8,1054.6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3249,4658-HCOHW,0,52,1,0,0,21,1,0,1,3,1,1,1,1,1,102.8,2110.15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
